GCJ02long,GCJ02lat,type
116.6702264,40.21082826,0
116.379227,39.80175478,1
116.3625245,40.033611,4
116.5598403,40.03024754,0
116.4499627,39.92282496,4
116.5760512,40.32105632,4
116.5546276,39.92191328,3
116.3697719,39.98750498,4
116.3483343,39.97465782,1
116.1417894,39.96207209,0
116.1449847,39.92720319,3
116.3487314,39.88881099,3
116.2050668,40.12858453,2
116.1079256,39.93168484,3
116.0774267,39.65834403,3
116.0778893,40.47333464,4
116.3695511,39.98474155,4
116.5565779,39.963856,3
116.0877248,39.65662091,3
116.4618797,39.89350662,1
116.2648584,40.1448136,4
116.8711915,39.77531102,2
116.5046932,40.02515519,4
116.1071906,39.96738634,3
116.2184886,39.7047084,4
116.159999,40.20963455,3
116.1086752,39.93254976,4
116.3709225,39.86653842,1
116.8374553,40.37926472,1
116.5908414,40.05313143,0
116.2893198,39.88944579,0
116.1359786,39.6009291,1
116.515342,40.21164323,4
116.1535035,39.71996232,0
116.2652009,40.21961835,4
116.0336532,39.77274878,4
116.1011964,39.92971769,0
116.1984134,39.80958015,4
116.1019608,39.88787597,4
116.3526318,39.96768133,0
116.4728551,39.87279626,3
117.1559805,40.16816028,2
116.7531785,40.14206688,1
116.3140912,39.98524907,3
116.2347349,40.21389769,4
117.132575,40.14914014,1
116.2917057,39.81502933,1
116.4456187,39.90142646,1
116.2740448,39.58682758,0
116.084715,39.98605121,4
116.7043631,39.91513986,2
116.5977207,39.68370617,3
116.2399697,39.90379294,3
116.2544365,39.89698716,0
117.1255211,40.15854392,3
116.4407101,39.94551578,4
116.1879816,39.79350049,4
116.4076602,39.99866762,0
116.4770496,39.89337433,2
116.2785986,39.90740862,3
116.2058133,39.81353521,1
116.453308,39.85500444,2
115.8151633,39.5573547,4
116.6384557,40.32174581,2
116.1118395,39.93008992,3
116.095159,39.95393487,0
116.1306478,39.93186128,2
116.1811744,39.7837343,0
116.2505392,39.96878055,2
116.0938994,39.93480554,2
116.348759,39.84590075,4
116.154207,39.70620228,4
116.5315068,40.03895058,0
116.4147074,39.94928489,0
116.4196337,39.92594412,0
116.2008644,39.64358246,4
116.4285325,39.91923775,4
115.9678971,39.81698454,2
116.0941945,39.9979812,4
116.3147627,39.86632815,1
116.2512695,39.93421505,3
116.1082998,39.94290323,0
116.5087232,39.86079881,2
116.3471801,39.89772755,1
116.392613,39.98717659,3
116.3649394,39.99690315,4
116.3839163,39.93899438,1
115.9823737,39.69024087,2
115.9032924,39.57603309,2
116.3107484,39.89694468,0
115.8986369,39.5804665,2
116.5300266,40.02013072,0
116.1059168,39.90825905,2
116.3749757,40.01394219,4
116.6569357,40.13313252,0
116.5019853,39.99943916,1
116.5768732,40.36212496,1
116.8547882,40.37500096,3
116.2084796,39.92299307,2
116.2963402,39.97342535,4
116.1890511,39.78962219,3
116.3659275,40.10864308,4
116.4260099,39.87637787,3
116.3460198,39.76510128,2
116.1207186,39.74014938,3
116.5657399,40.22653717,3
116.4504168,39.94772015,1
116.0930234,39.7326128,1
117.0082684,40.14270198,3
116.1046135,39.95612102,1
116.4618576,39.93963565,4
116.4680917,39.83577897,1
116.2076709,39.82966845,4
115.8848952,39.56218567,4
116.4616327,39.93541198,0
116.2677197,40.13363767,3
116.2520127,39.89884745,3
116.4909333,40.00849231,1
115.7674086,39.54029331,2
115.9848199,40.46347109,4
116.4440193,39.89609576,4
116.1493655,39.73312061,1
116.3498197,40.03077896,1
115.8986998,40.50364036,2
116.5336294,40.02154096,4
116.5866685,40.04933592,0
117.111136,40.57855458,0
116.1675022,39.87183894,0
116.4052378,39.99601526,2
116.3102257,39.92408596,3
116.4107227,39.92620166,1
116.3808351,40.00607685,2
116.4928652,39.99342901,0
116.329528,39.98617564,1
116.423442,39.84983624,1
116.1615684,39.92574113,2
116.4184101,39.96189212,3
116.5927088,40.07944108,0
116.3743431,39.8832719,1
116.1692375,39.73100902,0
116.3554101,39.93889609,2
116.5079187,40.0080077,2
116.2969944,40.09468255,4
116.3167223,39.91051375,3
116.1700593,39.77108393,0
116.3951082,39.95962905,1
116.4259589,39.85281462,3
116.1842027,39.93289051,4
116.2945856,40.02147599,0
116.5339814,39.69735914,3
116.3420817,39.89036566,2
116.3169022,39.88237279,3
116.3360789,40.00881212,3
116.3392838,39.9186616,3
116.2843328,39.86422395,3
116.2949657,39.89742336,0
116.5863623,40.07844591,4
116.7536065,39.8378011,1
116.438602,39.85937371,2
116.0828967,39.65749988,3
116.3296608,39.83069662,4
116.4409367,39.94549945,0
116.2205223,39.75128374,1
116.4760905,39.97738038,0
116.794101,40.34328196,2
116.7537279,40.18963249,0
116.4461222,39.95275978,3
116.2313652,39.88344827,2
116.359143,39.84586603,0
116.4364982,39.85652625,1
116.5150119,39.82443772,3
116.3675381,39.83088439,1
117.1612297,40.13901008,0
116.1064236,39.76855978,4
115.7921589,39.60500942,3
116.2142722,40.16611461,2
116.2268122,39.8734111,2
116.36978,40.05932843,4
116.3101466,39.90853417,2
116.2646059,39.92463493,4
116.0637604,39.72779402,0
116.3223868,39.96848446,1
116.4899593,39.94003032,2
116.4349232,39.95429361,2
116.1859608,39.91725359,0
116.2432827,39.85788594,3
116.062555,39.72664169,0
116.2896735,39.93207606,1
116.5319454,40.03963942,4
116.0257098,39.88836939,1
116.5484323,39.95623319,1
116.7383456,39.81242222,3
116.0962628,39.90510033,1
116.3100243,39.89183821,3
116.3621593,39.86453306,2
116.3479138,39.75539378,1
116.1867099,39.91108494,4
116.1940275,39.8131481,0
116.4616581,39.93069573,1
116.3135833,40.02676099,1
116.487588,39.90803081,3
116.4665515,39.79592271,0
116.3700304,39.97286676,4
116.1589565,39.93435106,2
115.985741,39.63901145,3
116.2833587,39.81550986,3
116.4725794,39.99479321,1
116.4329595,39.91842636,3
116.3676844,39.88662476,3
116.1405692,39.83824988,2
116.2808679,39.89384202,1
116.3163868,39.88851016,4
116.3791182,39.97039144,1
116.3382481,39.74787477,0
116.4086125,39.93824722,4
116.4277473,39.87119219,3
115.9783094,39.67514423,4
116.5060136,39.8688864,1
116.6662496,40.13255431,3
116.6656162,40.36068518,2
116.5748709,40.0362751,0
116.2544575,39.87299899,3
116.187338,39.90963772,4
116.3447306,40.02480427,4
116.359903,39.94484798,4
116.3719304,40.03404209,2
116.2842281,40.10827893,2
116.6171242,40.0488569,4
116.3109953,39.74748514,3
116.0936644,39.93523545,1
116.5601011,39.67186574,4
116.3524776,40.0078367,1
116.2973336,39.90752008,3
116.1925199,39.91103833,2
116.2305885,39.85203128,0
116.1288386,39.82029822,0
116.3876715,39.87661012,1
116.2895342,39.77787556,3
116.3584316,39.96516531,4
116.0354519,39.77526389,1
116.1029759,39.95337084,1
116.4945062,39.85159481,4
116.5081601,39.8661458,1
116.35513,39.94295477,0
116.3446692,39.81630819,2
116.5829827,39.90987489,0
116.5048674,39.89633921,2
116.3954044,39.80189685,0
116.0475318,39.80846727,4
115.953418,39.62987667,0
116.5663832,39.90433673,2
116.3128848,40.02629975,1
116.283262,39.85912057,2
116.30981,39.8845935,4
116.3866076,39.93334171,2
116.4700964,39.88363376,2
116.2223785,39.90941866,1
116.4827945,39.89307067,0
116.5136352,40.23343184,0
116.501852,40.00066261,0
116.3222821,40.14742034,3
116.4898762,39.91255242,2
116.6102902,39.92329539,4
116.0271323,39.88775143,0
116.0487707,39.67217698,0
116.3519211,39.88675868,2
115.8844209,39.56159794,0
116.2054053,39.76581769,2
116.2531929,39.91241792,1
116.4952458,39.9342796,2
116.6404864,40.341803,2
116.3868642,39.86521681,3
116.3526514,39.94029729,2
116.5096054,40.00919969,0
116.3085968,39.75773621,0
116.394391,39.98503964,4
116.2786435,39.87332104,4
116.2824028,39.91294733,4
116.0401882,39.8977874,2
116.3381456,39.88977015,1
116.3499646,40.02739606,4
115.9128827,39.6656375,3
116.412263,40.04870778,0
117.2637117,40.16538226,4
116.4175478,39.92437997,0
116.4135246,39.90798047,0
116.3550788,39.95809527,3
115.9031493,39.57418264,0
116.0711618,39.99633843,0
116.2695219,40.02637929,0
116.6115201,40.13764481,3
116.5900126,39.92794539,0
116.449288,39.95980166,4
116.2982434,39.74919215,0
115.7790413,39.77280332,0
116.1298192,39.81481386,1
116.3037471,39.9129399,0
116.4393379,39.97132371,4
116.4619446,39.93347821,2
116.4907897,39.89623904,4
116.2262468,40.20528709,1
116.3577176,39.97641954,2
117.0007868,40.43207919,3
116.0833291,39.98629993,4
116.6881211,39.87978138,2
116.4403927,39.94514121,0
116.5088034,40.00852007,3
116.3147317,40.07444564,0
116.3759692,39.95074187,3
116.3867701,39.86533873,1
116.6206126,40.0529884,1
116.4695448,39.92020179,0
116.3659541,39.94062447,3
116.2344564,39.84714275,0
117.0881044,40.13432382,2
116.1686401,39.9203031,1
116.215497,39.90736926,1
116.477695,39.91362552,3
116.0871743,39.75715677,4
115.9965088,39.69924335,2
116.1460087,39.74248682,1
116.2660048,39.88961191,1
116.3708838,39.83769867,4
116.2982443,39.9420118,1
116.3401365,39.99594132,2
116.5077194,40.00781529,2
116.7965071,39.81348111,3
116.6275033,39.9563629,2
116.6782984,41.00143389,3
116.3363257,39.90769348,3
116.466451,39.90826976,0
116.4633821,39.86798395,2
116.5840723,40.28312891,1
116.2362076,39.90740753,4
116.5540981,39.69325008,1
116.3374316,40.09315942,3
116.3739723,39.86579252,0
115.9371534,39.6861079,3
116.2653726,39.89692901,3
116.4192541,39.88760561,2
116.3345586,40.07418464,2
116.4830601,39.98474376,1
116.2067659,39.8929544,3
116.3719705,40.03409915,4
116.3586705,39.88904054,3
116.0688871,39.83030626,0
116.3129082,40.03684031,4
116.2837203,39.84997951,0
116.3484195,40.02953834,2
116.237413,40.00233856,4
116.4285283,39.94100665,2
116.3320893,39.97374803,3
115.7406735,39.59643928,0
116.4137744,40.07908431,1
115.9714231,39.59921099,3
116.3648767,39.85857404,4
116.348919,39.88261104,2
116.5207379,39.90786746,2
116.2097297,39.82670611,0
116.4558009,39.81020654,3
116.3009567,40.148206,2
116.2504844,39.84956314,1
116.3816262,40.02270846,4
116.3631228,40.11322707,4
116.26989,40.1219907,1
116.2747699,39.88388354,4
115.9938796,39.80100683,0
116.3960112,39.93952876,1
116.1024054,39.88633095,4
116.3188887,39.95642653,2
116.256016,40.59540063,0
116.3181991,40.1940704,3
116.4251376,39.96957552,2
116.07154,39.75062838,2
116.2883373,39.83906988,2
116.3696819,39.83087652,0
116.5426878,39.92045837,0
116.2529853,39.89111798,2
116.4291005,39.84597857,1
116.3660126,40.00686923,2
116.206903,39.91995238,3
116.4861904,39.98195783,0
116.4908265,40.00711556,1
116.576368,39.91464807,4
116.2801557,39.89700952,1
116.1113301,39.93134012,1
116.29978,39.98330367,3
116.5934914,40.0545442,0
116.4120866,39.84182729,4
116.4738856,39.83985471,3
116.2910663,39.84297541,3
116.2472839,39.86901302,0
116.4360356,39.96344965,1
115.9228354,40.40384931,3
116.3822927,39.94954613,0
116.4072495,39.85184809,2
116.1288916,39.93843629,1
116.0068273,40.00703605,1
116.121674,39.69804015,1
116.2646653,39.89593471,2
116.116871,39.933225,0
116.3702871,39.83277851,3
116.4503266,39.92880855,3
116.3951519,39.94880665,3
116.457272,39.99107758,2
116.25925,40.13495823,3
116.4678819,39.95822039,0
116.048866,39.67251926,3
116.5121459,39.84984691,0
116.3469348,39.54747362,1
116.3481722,39.86522278,2
116.0896698,39.93155796,4
116.2739222,39.97081159,4
116.5355562,39.92658885,4
116.1935549,39.91743175,0
116.3999755,39.85583169,1
116.305067,40.05314705,1
116.421672,39.92418897,1
116.2905453,40.10488782,0
116.3192263,40.07479275,2
116.2602644,39.84989814,2
116.1122985,39.95685083,0
116.1869915,39.9297292,1
116.4733897,40.04165333,2
116.320481,40.06706257,4
116.7529808,40.03469512,1
116.2743847,39.90852939,4
116.0782065,39.69781043,1
116.429398,39.90846451,1
116.2812334,39.84632486,4
116.5866001,40.07836472,2
116.3475587,39.96762411,1
116.3744178,39.89541257,2
116.1453345,40.06513888,1
116.7189175,40.0396618,2
116.7498179,39.8542184,4
116.3052116,39.98394706,4
116.4008024,39.89182885,2
116.1422329,39.73877679,1
116.323904,39.95165163,4
116.0957555,39.95759926,2
116.3388522,39.99292174,1
116.1376449,39.62170068,3
116.4290231,39.90553672,3
116.4261683,39.9050251,1
116.2140378,39.80870056,4
116.3601181,39.98166379,1
116.4825035,39.90057783,3
116.4358816,40.172487,2
116.2959114,39.8678212,0
116.354955,39.96136918,2
116.2383426,39.85621555,4
116.2761096,39.97045316,3
116.3816974,40.0703741,4
116.2482838,39.84996667,3
116.4350397,39.9132418,3
116.0101911,40.4190198,3
116.476703,39.97380161,4
116.3198749,39.89323371,3
116.3160361,39.88879155,3
116.4322963,39.89367598,1
116.4356751,39.80640688,4
116.4244784,39.85291072,3
116.3742813,39.88519391,4
115.9166066,39.73332665,3
116.4216136,39.89737984,3
115.8630999,39.59033517,3
116.2826667,39.86186413,4
116.472371,39.97815505,4
116.3875085,39.97216404,2
116.5138844,40.01138999,4
116.2962059,39.92417821,2
116.4209434,39.88360756,1
116.191342,39.79131916,1
116.4359009,39.8467924,2
116.8007266,40.13256185,2
116.2231392,39.76545315,4
116.4671157,39.89063137,3
116.4009477,39.94812428,1
116.0950239,40.40768546,3
116.3182888,39.88783856,2
116.3763315,39.9805035,2
116.3339589,39.9759817,4
116.3460249,39.83771219,0
116.4070216,39.9468555,4
116.5315616,40.03895443,2
116.3693926,39.92006875,2
116.4027412,40.08083816,1
116.5998503,39.91283412,3
116.0722197,39.81153796,4
116.3788193,39.88015728,4
116.3490003,39.71595702,1
116.0841566,39.775129,3
116.3702503,39.97673523,4
116.2973231,39.88780317,2
116.0734116,39.99368056,2
116.5941589,39.68823804,4
116.3704435,40.03857825,1
116.1291114,39.82227709,1
116.0271959,39.61051365,0
116.0222158,39.70704867,1
115.9482501,39.65468178,0
116.6450718,39.88829905,3
116.4055042,39.96753414,4
116.3996243,39.86309796,0
116.4497292,39.95364363,1
116.5868708,40.07769348,1
115.9182205,39.73243426,0
116.0298531,39.60169416,4
116.5827606,39.91525333,3
116.3486166,39.89288297,1
116.3879991,39.87061609,2
116.3057164,39.78982957,1
116.3432639,39.91838113,4
116.3792351,39.86588903,2
116.1206497,39.88904288,2
116.0434396,39.81331274,4
116.2058133,39.81353521,2
116.615938,40.04885523,3
116.37458,39.89505777,4
116.3457439,39.89784789,4
116.1679297,39.80633096,2
116.502506,39.99736551,4
116.8393867,40.37974626,3
116.358229,40.06574467,2
116.4350039,39.85873317,4
116.2588727,39.92403153,0
116.3451465,39.88962439,3
116.1287499,39.93867344,0
116.8668931,40.38589125,2
116.0956994,39.9564342,2
116.6452075,40.16140129,1
116.5998107,39.89942553,2
116.4744666,39.94242823,1
115.9479923,39.67598803,1
116.0615053,39.80780489,0
116.3197161,39.92978699,2
116.9628571,40.29216623,4
116.0780924,39.70568944,0
115.800918,39.52805224,4
116.2987077,39.86646908,2
116.142215,39.72345191,2
115.9693268,39.75853695,2
116.3554701,39.7153835,4
116.4266726,39.86453172,1
116.1361078,39.95819724,0
116.4030982,39.81429095,4
116.1567888,39.93036562,0
117.0062902,40.39606756,4
116.2729504,39.92091495,1
116.4975531,39.87892727,0
116.0436186,39.80988092,0
116.1092846,39.77488001,1
116.9953838,40.4584127,0
116.7867499,40.25113697,3
116.253039,39.89661823,1
115.9032924,39.57603309,1
116.4813598,39.98197935,2
116.6565342,40.11350508,1
116.1747197,39.89486166,2
116.3566578,39.9401293,1
116.4712457,39.87558349,1
115.8848952,39.56218567,3
116.2263771,39.90749817,0
116.5309975,40.03900098,2
116.3458353,39.98671167,1
116.3993052,39.79238196,2
116.2675888,40.16641106,1
116.3735398,39.92210158,3
116.3098208,39.9472232,1
116.0893395,39.65651206,0
116.3267674,39.96749965,2
116.4614458,39.93137923,3
116.8552917,40.38532248,4
116.4266952,39.90838484,4
115.9117677,39.61437321,0
116.5083706,40.0135756,1
115.8698895,39.59755391,2
116.1204969,39.7399775,4
116.4776287,39.78215244,2
115.7045621,39.58060596,1
116.0077163,39.70233463,2
116.0488523,39.62721773,4
116.4274623,39.80611224,2
116.5860589,40.04876335,4
116.4056657,39.72757488,2
115.9479326,39.65530434,3
116.4004532,39.99319291,1
116.1244305,40.08364714,2
116.5510166,39.73800075,4
116.5166097,40.0002454,1
116.2280494,39.94813115,1
116.6487644,39.88921081,0
116.3268888,40.05563389,3
116.4498685,39.83262245,3
116.4695342,39.87524073,0
116.4515129,39.95343537,2
116.4038687,39.61108647,0
116.1897191,39.92298691,0
116.1980592,39.79235137,3
116.1153045,39.85414701,1
116.3540755,39.92476419,2
116.1237092,39.7541108,1
116.2195453,40.23822008,1
116.2323006,39.84921462,0
116.3875716,39.87003269,2
116.1975714,39.91924976,0
116.4758884,39.93118206,4
116.318952,39.96632304,4
116.4505976,39.85523754,1
116.1840006,39.79321184,1
116.5270376,39.67493573,4
116.1656143,39.92624489,2
116.4917352,40.00769594,1
116.317932,39.88791992,0
116.0868796,39.66646,2
116.5937164,40.0545401,0
116.3257268,40.12378654,3
116.4916407,39.94517264,2
116.4735443,39.66102312,2
116.3285264,40.03099071,1
116.2175552,39.88735061,4
116.3257648,39.64348521,2
116.5872757,40.07068174,4
116.2394504,39.8402139,0
116.3222649,40.10663162,0
116.1052405,40.02012967,4
116.285077,39.76239199,3
116.3637992,39.77482815,0
116.5658637,40.09658394,3
116.3510052,40.02986507,2
116.1059697,39.9004687,4
116.4310834,39.46069647,3
116.4464864,39.95312219,4
116.4404496,39.8823734,1
116.6364989,39.88973721,1
116.5013378,39.75914004,0
116.475127,39.88431197,2
116.5382084,40.05461859,4
116.2579533,40.15982364,3
116.1263027,39.73369431,4
116.4760323,39.83180658,1
116.4174996,40.00034305,4
116.1329009,39.96510621,2
116.4909904,39.90738396,0
116.3868666,39.86066156,4
116.3099156,39.92803459,4
116.2826224,39.86730738,3
116.3020376,40.17248836,0
116.586057,40.04909337,4
116.3099794,39.90955693,4
116.310139,39.98399719,4
116.3482592,39.97473568,4
116.6226395,39.87470703,3
116.3217337,39.90754779,2
116.408627,40.12946279,1
116.281026,39.9570948,4
116.5891521,40.05117132,4
116.3011878,40.09014935,0
116.452072,39.95688146,2
116.4019381,39.97288057,0
116.4895188,39.9229959,3
116.1860068,39.92618588,3
115.9929382,40.46860789,1
116.2611938,40.13420051,0
116.4443639,39.87421215,3
116.0719636,39.75121706,1
116.2448958,39.64300345,4
116.1381471,39.7265807,1
116.4592487,39.86573796,4
116.5288618,40.00501627,0
116.6602284,40.13334037,1
116.23867,39.91847336,1
116.2012037,39.92487881,4
116.7910774,40.34314268,1
116.2558178,39.89555208,2
116.423999,39.94832748,1
116.3393444,39.91400352,1
116.0079782,40.00664752,4
116.249159,39.83997083,3
116.0135714,39.775806,3
116.4770496,39.89337433,2
116.1041568,39.76906488,1
116.6833727,39.90400855,1
116.1151405,39.60123862,3
116.0632572,39.81245047,3
116.3879692,40.08362301,3
116.340273,40.00532197,4
116.5622083,39.78602337,3
116.36991,39.97892883,0
116.1214252,39.89278753,2
116.3283561,39.95183405,1
116.3143998,39.98524961,3
116.1915692,40.04334671,2
116.40758,40.12907772,2
116.3564444,39.93241063,3
116.3613213,39.95626476,0
116.3601503,39.84822885,1
116.3719738,39.86360472,2
116.3675078,39.94740408,0
116.3553417,39.95279752,3
116.5821321,40.04563955,1
116.3321041,39.85238964,0
116.126074,40.57421225,4
115.876273,39.60121952,3
116.3777705,39.95614429,0
116.3697538,39.98756696,1
115.8599518,39.63878577,0
116.3219975,39.97328592,4
116.263822,39.89392933,4
116.1448077,40.13456994,4
116.6579096,40.20886236,4
116.2999783,39.83043879,4
116.4571924,39.99259881,2
116.2506805,39.87561754,0
116.1404479,39.94311515,3
116.1786276,39.92590967,3
117.1839656,40.166071,2
116.4835333,39.98411741,0
116.1806232,39.77762677,4
116.3453348,39.97636833,3
116.4461513,39.9621201,1
116.4136609,39.98896673,1
116.3943511,39.90763649,0
116.2789927,39.8973285,1
116.1859608,39.91725359,0
116.2080771,39.88761911,3
116.6897821,39.93896808,0
116.745042,39.89712895,0
116.1358055,39.73945515,1
116.4919348,39.92282887,2
116.3426927,39.90328441,1
116.1969983,39.80292008,4
116.4890595,39.92277522,3
116.3726388,39.84666965,4
116.830751,40.37752172,4
116.5136235,40.01245781,2
116.2214109,39.99365222,3
116.5213747,39.85168976,2
116.311977,39.97870612,4
116.3758423,40.09459589,0
116.4222201,39.96772439,1
116.7157225,40.05439529,4
116.5742053,39.88318132,2
116.6064798,39.91253409,0
116.1013758,39.91037691,1
116.2110803,39.7525976,4
116.5095153,39.8208859,1
116.3100241,39.88993412,4
116.0309404,39.87981678,2
115.9627537,39.75003827,1
116.2054053,39.76581769,1
116.3212053,39.88982901,2
116.3763362,39.86759864,0
116.3855819,40.00662172,2
116.4060187,39.84595862,3
116.1165303,40.54733198,3
116.2551603,39.87303898,4
116.3801991,39.86379501,1
117.2131298,40.17237733,3
116.3159891,39.8895385,3
116.1148175,39.93624808,4
116.5957552,39.90934795,4
115.9864784,39.72111989,2
116.1152915,39.85412902,3
116.5587964,39.69108632,2
116.3098611,39.93270969,2
116.4911612,39.99076688,4
116.427979,39.87118199,1
116.09316,39.61131224,4
116.3235305,39.88991334,4
116.4579518,40.00450674,1
115.9539295,39.82252076,3
116.1139112,39.95763429,4
116.113865,39.75325747,0
116.2306941,39.86626299,4
115.952803,39.58238771,2
116.2216078,39.8922958,3
115.9711792,39.59758799,1
116.3104606,39.91967517,3
116.7355252,39.86443951,1
116.4874545,39.9081542,1
116.5585152,40.08621435,1
116.3105918,39.90295068,4
116.3096814,40.05025948,1
116.5623628,40.32319548,3
116.414588,39.83596642,1
116.6485474,39.89329466,3
116.3285897,39.79293372,1
116.3248475,40.05022774,2
116.6117084,39.92501094,4
116.3436534,39.98683059,4
116.5040588,40.00260807,3
116.3101886,39.93952352,1
116.4494321,39.95550223,2
116.3102141,39.90300004,3
116.3258857,39.88988176,3
116.5041415,40.01139321,1
116.4589438,39.9547136,3
116.4492207,39.893722,3
116.5864821,40.07778077,1
116.2518094,39.83890427,2
116.0845269,39.98630905,4
116.105271,39.88381595,2
116.857749,40.22203358,3
116.4329595,39.91842636,1
116.431722,39.90850224,2
116.1713921,39.7441936,4
116.3400637,39.89502505,4
116.4498434,39.93365962,1
116.3500838,39.94005065,1
116.1876662,39.90271781,0
116.3225309,40.03036738,0
116.0224193,39.68992474,3
116.257538,39.84392742,2
116.5242787,40.01816483,1
116.3375003,39.92298338,1
116.3559102,39.93138766,1
116.2269791,39.89908017,4
117.1529377,40.68796426,4
116.076549,39.94357273,0
116.254455,39.97389531,2
116.3390639,40.04241143,1
116.3085904,39.90670947,0
116.5649579,40.00224013,3
116.2739664,39.9399664,3
116.0827779,39.73017578,2
116.4327313,39.85885673,4
116.0842536,39.63230332,0
115.900973,39.59097532,2
116.4164896,39.94927736,3
116.3411146,39.92358529,0
115.8789935,40.39251478,1
116.3553477,39.93712892,0
116.4434143,39.96479455,1
116.3767571,39.94886477,3
116.3695354,39.98685162,4
116.4022544,39.81713593,0
116.2746495,40.04186624,3
116.2468641,39.85268925,2
116.3606562,39.98172568,2
116.6201942,40.29119857,1
116.4135322,39.99890517,2
116.5394037,40.02346091,0
116.3528732,39.96697073,4
116.6114496,40.11759796,3
116.1341079,39.66960409,0
116.3338517,39.89724528,2
116.7409526,39.86623531,3
116.1419696,39.7478332,0
116.6612043,40.09589599,4
116.21119,39.88832447,3
116.324586,39.63386709,4
116.1828971,39.93898019,2
116.4398343,39.61863307,2
116.2429729,39.65461547,2
116.2932354,39.90767351,2
116.2180837,39.96436616,0
116.3656978,39.89436012,3
116.3076805,39.91391627,2
116.3072633,40.0700696,2
116.3946796,39.89428109,1
116.5892862,40.07737382,2
116.5279769,40.00541277,0
116.1113281,39.93134012,4
116.1911895,39.80731075,3
116.2983327,40.0235953,2
116.0817292,39.7705862,4
115.89743,39.60406964,3
116.3317142,40.05081981,4
116.478706,39.98872887,0
116.4360146,39.96347767,2
116.5039005,39.99560924,0
116.6144895,40.03923498,2
116.3228374,39.75706746,1
116.4138183,39.97724122,0
116.3140402,39.75414116,3
116.4952458,39.9342796,1
116.3345303,39.9136953,1
116.336509,39.93027478,0
116.1064236,39.76855978,2
116.1388561,39.73055829,3
116.6454831,39.83416165,1
116.4789812,40.00599886,4
116.502509,39.9007915,4
116.4618828,39.94126366,3
116.3488828,39.89732667,1
116.3726313,39.85118491,3
116.0910507,40.00476978,3
116.4985324,39.87075393,2
116.857857,40.38175699,0
116.2048443,40.04162083,0
116.2413284,39.86396024,1
116.4718769,39.89325776,1
116.2952063,39.77890392,2
116.081524,39.8100044,0
116.4714384,39.93376763,1
116.359749,40.11258852,4
116.309864,40.03613704,3
116.3706341,39.9621422,4
116.3369329,39.85029076,0
116.589398,40.06034269,0
116.2260606,39.89085574,3
116.7239651,39.83506152,1
116.0493204,39.70649356,1
116.3444716,39.74322603,2
116.1421583,40.06107915,4
116.250997,39.84890501,1
116.4744785,39.94222819,0
116.4897333,39.97285729,0
116.3697429,39.97994864,3
116.4861674,39.93350695,1
116.2922994,40.15024714,4
116.4255216,39.94114611,4
116.2815511,39.8741087,1
116.3477319,39.94996874,1
116.0461657,39.58975899,4
116.2142932,39.89677744,3
116.3290563,39.9012233,3
115.9612476,39.81971909,1
116.4557959,39.81020155,2
116.6119093,40.04635426,3
116.2500189,39.9801061,2
116.4460819,39.95020274,4
117.1322184,40.14974359,1
116.1297823,39.8149539,4
116.4503266,39.92880855,2
116.2715935,39.84690244,2
116.4781964,39.92258956,1
116.3716407,39.7401141,4
116.3444017,39.72921521,4
116.5057942,39.92292059,3
116.6248098,40.32018827,0
116.1911593,39.85351092,2
116.3488761,39.88387802,0
116.6562964,39.91634157,1
116.3780581,39.80016628,4
116.236298,40.19898034,4
116.1766964,39.93632372,1
116.333539,39.97678293,2
116.1508482,39.75175044,4
116.5582988,40.02970546,2
116.0709851,39.99259002,1
116.3292044,40.02655878,3
116.431784,39.96386744,1
116.4060786,39.9078168,2
116.55911,39.7265527,2
116.3568165,39.90364606,3
116.2170294,39.76838796,1
116.4216136,39.89737984,3
116.3096607,39.88464825,0
116.2039097,39.91498393,2
116.4736275,39.705142,4
116.116428,40.00769823,1
116.4672973,39.54155787,1
116.1743686,39.89395428,1
116.3808173,39.97663061,0
116.3445463,39.93863737,2
116.3091942,39.96788995,3
116.8351747,40.37926399,3
116.1249496,39.73973619,2
116.4221095,39.63149538,1
116.0866144,39.97152226,3
116.1899664,39.90731879,1
116.3697106,39.9472053,3
116.6155402,40.05407031,0
116.5850171,40.28793218,4
116.2289375,39.84745555,4
116.6984834,39.52857899,4
116.3084096,39.95962132,3
116.2280756,39.72493227,4
116.4246067,39.97388607,2
116.4618028,39.89198172,1
116.4144074,40.0810583,3
116.061837,39.73717866,4
116.0723663,39.72855498,3
116.2243029,40.2265975,3
116.4620738,39.9139341,2
116.3556071,40.55268687,3
116.2222994,39.90741067,1
116.50965,39.8224336,1
116.3774437,39.9535658,0
116.3881346,39.88980416,4
116.0682888,39.6615637,4
116.4985319,39.88277255,0
116.5953939,40.12038911,3
116.2526857,39.90903582,1
116.1831499,39.78410563,0
116.2662067,39.86426371,3
115.8695747,39.56862416,3
116.5033432,39.97639912,3
116.3413689,39.97646986,2
116.4104514,40.07247437,1
116.3342425,40.03922004,0
116.3490908,39.87768611,4
116.3449515,39.81384154,0
116.2844244,39.95724116,3
116.1119979,39.93450905,3
115.800918,39.52805224,2
116.3323856,40.04991405,3
116.3488656,39.87271644,3
116.400863,39.87284393,0
116.690409,39.94063131,1
116.3842503,39.85715591,4
116.3743031,39.86756805,2
117.1157489,40.39737466,3
116.3137779,40.04393619,0
116.5176238,39.86204634,3
